origin,timestamp,on_tour,code
IGO1107,01/24/2014 12:17:44,,AAUDU
IGO1108,01/24/2014 12:17:46,,RLAFN
IGO1109,01/24/2014 12:17:55,,YWW
IGO1110,01/24/2014 12:17:57,,XAADU
IGO1111,01/24/2014 12:18:03,,XBBLOVEDAONFNDT
IGO1112,01/24/2014 12:18:15,,XCCKJPCDP
IGO1113,01/24/2014 12:18:36,,AMMDALO
IGO1114,01/24/2014 12:19:22,,AAUDU
IGO1115,01/24/2014 12:19:25,,RLADU
IGO1116,01/24/2014 12:20:23,,YWE
IGO1117,01/24/2014 12:20:27,,RAA
IGO1118,01/24/2014 12:20:29,,XAALODA
IGO1119,01/24/2014 12:20:44,,XBBDUONFNVEDT
IGO1120,01/24/2014 12:20:47,,XCCKJPCDP
IGO1121,01/24/2014 12:20:55,,*N* RAALO WAS AT Y
IGO1122,01/24/2014 12:20:59,,RLALO
IGO1123,01/24/2014 12:21:34,,RLADA
IGO1124,01/24/2014 12:22:18,,PVV YWW 3VEDTLO
IGO1125,01/24/2014 12:22:39,,RAADU
IGO1126,01/24/2014 12:22:53,,YWE
IGO1127,01/24/2014 12:22:53,,XAADU
IGO1128,01/24/2014 12:22:53,,XBBDALOVEFNON
IGO1129,01/24/2014 12:22:53,,XCCKHKJPCDTDP
IGO1130,01/24/2014 12:23:05,,AAUDU
IGO1131,01/24/2014 12:23:35,,*N* RBDT WT B4 Y
IGO1132,01/24/2014 12:25:05,,FLADU
IGO1133,01/24/2014 12:25:07,,FAALO
IGO1134,01/24/2014 12:25:25,,YWE
IGO1135,01/24/2014 12:25:25,,XAALO
IGO1136,01/24/2014 12:25:25,,XBBVEDADUONFN
IGO1137,01/24/2014 12:25:25,,XCCDTKHKJPCDPPVV
IGO1138,01/24/2014 12:26:33,,PKH YWE/SF 0DP 1PCKJ 2JP 3DUWHDALO
IGO1139,01/24/2014 12:26:33,,PDP YWE/SF 0KH 1KJPC 2JP 3DUWHDALO
IGO1140,01/24/2014 12:26:33,,PKJ YWE 1KHDPPC 2JP 3DUWHDALO
IGO1141,01/24/2014 12:26:33,,PPC YWE 1KJJPDP 3DUWHDALO
IGO1142,01/24/2014 12:27:36,,RAAVE
IGO1143,01/24/2014 12:27:44,,FAVVE
IGO1144,01/24/2014 12:27:52,,YWW
IGO1145,01/24/2014 12:27:54,,XAAVELO
IGO1146,01/24/2014 12:27:58,,XBBDADUFNON
IGO1147,01/24/2014 12:28:07,,XCCVVDTKJPCKHDP
IGO1148,01/24/2014 12:28:09,,FAADA
IGO1149,01/24/2014 12:28:16,,RINDA
IGO1150,01/24/2014 12:28:22,,FLALO
IGO1151,01/24/2014 12:28:26,,RITDA
IGO1152,01/24/2014 12:28:33,,RGPDA
IGO1153,01/24/2014 12:28:50,,PJP YWE 2KJPCDPKH 3DUDAWHLO
IGO1154,01/24/2014 12:29:11,,RMMDA
IGO1155,01/24/2014 12:29:21,,PNC YWE 3AJ
IGO1156,01/24/2014 12:29:24,,PAJ YWE 3NC
IGO1157,01/24/2014 12:29:29,,RISDA WT
IGO1158,01/24/2014 12:29:34,,RLAVE WT
IGO1159,01/24/2014 12:29:59,,RMODA WT
IGO1160,01/24/2014 12:30:09,,FFPDA
IGO1161,01/24/2014 12:30:15,,FVTDA
IGO1162,01/24/2014 12:30:18,,FFTDA
IGO1163,01/24/2014 12:30:22,,YSF
IGO1164,01/24/2014 12:30:22,,XHVDA
IGO1165,01/24/2014 12:30:22,,XBBVELODUFNON
IGO1166,01/24/2014 12:30:22,,XCCDTKHDPKJPC
IGO1167,01/24/2014 12:30:25,,FINDA
IGO1168,01/24/2014 12:31:16,,FISDA
IGO1169,01/24/2014 12:31:26,,RLBVE WT
IGO1170,01/24/2014 12:31:34,,FLADA
IGO1171,01/24/2014 12:31:36,,FAALO
IGO1172,01/24/2014 12:31:39,,FFO
IGO1173,01/24/2014 12:31:42,,FFTLO
IGO1174,01/24/2014 12:31:46,,FFCLO
IGO1175,01/24/2014 12:31:50,,FLALO
IGO1176,01/24/2014 12:31:52,,FABDT
IGO1177,01/24/2014 12:31:54,,FLBDU
IGO1178,01/24/2014 12:32:01,,FABVE
IGO1179,01/24/2014 12:32:07,,FLBON
IGO1180,01/24/2014 12:32:09,,HS BD
IGO1181,01/24/2014 12:32:11,,SAS
IGO1182,01/24/2014 12:32:20,,FAADT
IGO1183,01/24/2014 12:32:21,,FMIDT
IGO1184,01/24/2014 12:32:24,,FABVV
IGO1185,01/24/2014 12:32:45,,SAS
IGO1186,01/24/2014 12:32:54,,YWM/SF
IGO1187,01/24/2014 12:32:55,,XHHDT
IGO1188,01/24/2014 12:33:21,,XBBVEVVLOFN
IGO1189,01/24/2014 12:33:23,,XCCDUDAON
IGO1190,01/24/2014 12:33:24,,FFO
IGO1191,01/24/2014 12:33:37,,HB
IGO1192,01/24/2014 12:33:42,,HS D
IGO1193,01/24/2014 12:34:00,,HB
IGO1194,01/24/2014 12:34:14,,FVTDT
IGO1195,01/24/2014 12:34:17,,RAVDT
IGO1196,01/24/2014 12:34:38,,FFO
IGO1197,01/24/2014 12:34:46,,FFO
SEP2126,01/24/2014 12:35:03,,**IGO
IGO1198,01/24/2014 12:35:10,,FFO
IGO1199,01/24/2014 12:35:15,,MLADT
IGO1200,01/24/2014 12:35:21,,YVV
SEP2127,01/24/2014 12:35:23,,YWW
SEP2128,01/24/2014 12:35:30,,XBBVEDTVVLO
SEP2129,01/24/2014 12:35:32,,XBBFN
IGO1201,01/24/2014 12:35:33,,*SEP HAS NOW
SEP2130,01/24/2014 12:35:54,,XCCDUONDAUBDG
SEP2131,01/24/2014 12:35:55,,SAS
SEP2132,01/24/2014 12:36:07,,RABPV
SEP2133,01/24/2014 12:36:09,,HS
SEP2134,01/24/2014 12:36:29,,HC BBD
SEP2135,01/24/2014 12:36:43,,HS 
SEP2136,01/24/2014 12:36:44,,FFO
SEP2137,01/24/2014 12:37:09,,HC KK
SEP2138,01/24/2014 12:37:13,,FAVOH
SEP2139,01/24/2014 12:37:15,,FAAVE
SEP2140,01/24/2014 12:37:16,,RLAVE
SEP2141,01/24/2014 12:37:18,,FLAPV
SEP2142,01/24/2014 12:37:23,,FGTOH MATT
SEP2143,01/24/2014 12:37:24,,HL
SEP2144,01/24/2014 12:37:31,,FGJOH MZI
SEP2145,01/24/2014 12:37:33,,FAAPV
SEP2146,01/24/2014 12:37:38,,AGTVOH MZI
SEP2147,01/24/2014 12:37:46,,FLBDA
SEP2148,01/24/2014 12:37:48,,HL
SEP2149,01/24/2014 12:37:53,,FFO
SEP2150,01/24/2014 12:37:56,,YSF
SEP2151,01/24/2014 12:37:58,,XAAPV
SEP2152,01/24/2014 12:38:00,,XBBVEDU
SEP2153,01/24/2014 12:38:12,,XCCDTFNLO
SEP2154,01/24/2014 12:38:13,,SAS
SEP2155,01/24/2014 12:38:15,,RLAPV
SEP2156,01/24/2014 12:38:26,,FAAPV
SEP2157,01/24/2014 12:38:31,,AGTVEOH JFE D
SEP2158,01/24/2014 12:38:38,,AGT
SEP2159,01/24/2014 12:38:38,,AHODUOHDA FAV
SEP2160,01/24/2014 12:38:47,,AVODAOH
SEP2161,01/24/2014 12:38:47,,FFO
SEP2162,01/24/2014 12:38:55,,HB 
SEP2163,01/24/2014 12:38:59,,FAVOH JFE
SEP2164,01/24/2014 12:39:04,,HS
SEP2165,01/24/2014 12:39:15,,FFO
SEP2166,01/24/2014 12:39:17,,HC D
SEP2167,01/24/2014 12:39:21,,SAS
SEP2168,01/24/2014 12:39:25,,FABDT
SEP2169,01/24/2014 12:39:26,,FABLO
SEP2170,01/24/2014 12:39:28,,HA 
SEP2171,01/24/2014 12:39:29,,FFO
SEP2172,01/24/2014 12:39:40,,FAVOH JFE
SEP2173,01/24/2014 12:39:40,,FFO
SEP2174,01/24/2014 12:39:49,,SAY
SEP2175,01/24/2014 12:39:53,,HC D
SEP2176,01/24/2014 12:39:56,,SAM
SEP2177,01/24/2014 12:39:59,,FFO
SEP2178,01/24/2014 12:39:59,,SAS
SEP2179,01/24/2014 12:40:10,,FFO
SEP2180,01/24/2014 12:40:18,,SAY
SEP2181,01/24/2014 12:40:25,,YWW
SEP2182,01/24/2014 12:40:32,,XBBPVDTDUVELO
SEP2183,01/24/2014 12:40:37,,XCCDAONFN
SEP2184,01/24/2014 12:40:38,,SAS
SEP2185,01/24/2014 12:40:47,,XCCUBQM
SEP2186,01/24/2014 12:40:55,,HS B
SEP2187,01/24/2014 12:40:57,,XCCDG
SEP2188,01/24/2014 12:41:03,,HC D
SEP2189,01/24/2014 12:41:04,,FFO
SEP2190,01/24/2014 12:41:10,,HS 
SEP2191,01/24/2014 12:41:16,,AHODUOHDT JFE D
SEP2192,01/24/2014 12:41:19,,HC D
SEP2193,01/24/2014 12:41:22,,RLBPV
SEP2194,01/24/2014 12:41:35,,HB
SEP2195,01/24/2014 12:41:47,,HS 
SEP2196,01/24/2014 12:41:54,,HC BD
SEP2197,01/24/2014 12:41:54,,HS K
SEP2198,01/24/2014 12:41:59,,HC D
SEP2199,01/24/2014 12:42:06,,FFO
SEP2200,01/24/2014 12:42:11,,SAY
SEP2201,01/24/2014 12:42:11,,FAVOH JFE
SEP2202,01/24/2014 12:42:13,,HB 
SEP2203,01/24/2014 12:42:13,,SAS
SEP2204,01/24/2014 12:42:24,,IVP
SEP2205,01/24/2014 12:42:25,,SAS
IGO1202,01/24/2014 12:42:27,,PBI YWE 2DGQMUB
IGO1203,01/24/2014 12:42:27,,PDG YWE/SF 0UBQM 2BI 3WHLO
IGO1204,01/24/2014 12:42:27,,PUB YWE/SF 0DGQM 2BI 3WHLO
IGO1205,01/24/2014 12:42:27,,PQM YSF 0DGQM 2BI 3WHLO
SEP2206,01/24/2014 12:42:29,,FFO
SEP2207,01/24/2014 12:42:53,,HC B
SEP2208,01/24/2014 12:42:53,,YFISK
SEP2209,01/24/2014 12:42:58,,XBBDUDTVE
SEP2210,01/24/2014 12:43:07,,XCCDAONFNDGUB
SEP2211,01/24/2014 12:43:15,,XCCDGUBQM
SEP2212,01/24/2014 12:43:17,,HC D
SEP2213,01/24/2014 12:43:30,,HS BD
SEP2214,01/24/2014 12:43:35,,HS K
SEP2215,01/24/2014 12:43:41,,AVODTOH MZI
SEP2216,01/24/2014 12:43:44,,AGTDTOH
SEP2217,01/24/2014 12:43:48,,FAVOH MZI
SEP2218,01/24/2014 12:43:52,,GHFDTOHDU
SEP2219,01/24/2014 12:44:02,,AVIDTXX FAV
SEP2220,01/24/2014 12:44:08,,** IGO DICT
SEP2221,01/24/2014 12:44:09,,FFO
SEP2222,01/24/2014 12:44:11,,SAS
SEP2223,01/24/2014 12:44:25,,HS BB
SEP2224,01/24/2014 12:44:34,,AGTDUOH
SEP2225,01/24/2014 12:44:41,,AGTDAOH D
SEP2226,01/24/2014 12:44:55,,HC BBD
SEP2227,01/24/2014 12:45:03,,FAADU
SEP2228,01/24/2014 12:45:05,,FAADA
SEP2229,01/24/2014 12:45:18,,GHKDAOHDU
SEP2230,01/24/2014 12:45:19,,FFO
SEP2231,01/24/2014 12:45:19,,SAS
SEP2232,01/24/2014 12:45:24,,YWM
SEP2233,01/24/2014 12:45:26,,XAADUDA
SEP2234,01/24/2014 12:45:29,,XBBVELOFN
SEP2235,01/24/2014 12:45:31,,RABFN
SEP2236,01/24/2014 12:45:33,,FFO
SEP2237,01/24/2014 12:45:35,,SAS
SEP2238,01/24/2014 12:45:36,,FFO
SEP2239,01/24/2014 12:45:39,,SAS
SEP2240,01/24/2014 12:45:44,,AHKDAOHDU D
SEP2241,01/24/2014 12:46:00,,HS
SEP2242,01/24/2014 12:46:10,,FAVOO
SEP2243,01/24/2014 12:46:12,,FFO
SEP2244,01/24/2014 12:46:36,,HC B
SEP2245,01/24/2014 12:46:37,,FFO
SEP2246,01/24/2014 12:46:49,,FAVOH MZI
SEP2247,01/24/2014 12:46:51,,HC D
SEP2248,01/24/2014 12:46:59,,FAVOH JFE
SEP2249,01/24/2014 12:47:08,,AHODAOHDU D
SEP2250,01/24/2014 12:47:23,,SAS
SEP2251,01/24/2014 12:47:26,,SAS
SEP2252,01/24/2014 12:47:33,,HL
SEP2253,01/24/2014 12:47:34,,FFO
SEP2254,01/24/2014 12:47:43,,SAY
SEP2255,01/24/2014 12:47:52,,FFO
SEP2256,01/24/2014 12:47:54,,YWM
SEP2257,01/24/2014 12:47:55,,SAS
SEP2258,01/24/2014 12:47:58,,XAADUDA
SEP2259,01/24/2014 12:48:17,,XBBVELODT
SEP2260,01/24/2014 12:48:22,,FFO
SEP2261,01/24/2014 12:48:31,,FVT
SEP2262,01/24/2014 12:48:37,,FFIDA
SEP2263,01/24/2014 12:48:52,,CI DU HAS 2 FINGERS DA MOUTH
SEP2264,01/24/2014 12:48:52,,FFO
SEP2265,01/24/2014 12:48:56,,RLADU
SEP2266,01/24/2014 12:49:02,,RMMDA
SEP2267,01/24/2014 12:49:11,,RMODA
SEP2268,01/24/2014 12:49:25,,RLADA
SEP2269,01/24/2014 12:49:27,,HS
SEP2270,01/24/2014 12:49:31,,FFO
SEP2271,01/24/2014 12:49:44,,AMMDADU D
SEP2272,01/24/2014 12:49:44,,SAS
SEP2273,01/24/2014 12:49:46,,HC D
SEP2274,01/24/2014 12:49:54,,HL
SEP2275,01/24/2014 12:49:55,,FFO
SEP2276,01/24/2014 12:50:20,,HS B
SEP2277,01/24/2014 12:50:21,,FAAVE
SEP2278,01/24/2014 12:50:24,,YFISK
SEP2279,01/24/2014 12:50:28,,XAAVE
SEP2280,01/24/2014 12:50:32,,XBDADTDU
SEP2281,01/24/2014 12:50:41,,XCCLO
SEP2282,01/24/2014 12:50:43,,SAS
SEP2283,01/24/2014 12:50:44,,HC D
SEP2284,01/24/2014 12:50:45,,SAS
SEP2285,01/24/2014 12:50:45,,FFO
SEP2286,01/24/2014 12:50:53,,SAM
SEP2287,01/24/2014 12:51:09,,HS
SEP2288,01/24/2014 12:51:13,,FFO
SEP2289,01/24/2014 12:51:26,,FFCVE
SEP2290,01/24/2014 12:51:28,,FAADA
SEP2291,01/24/2014 12:51:31,,FAADU
SEP2292,01/24/2014 12:51:38,,SAM
SEP2293,01/24/2014 12:51:48,,AMMDTLO D
IGO1206,01/24/2014 12:51:52,,PKJ YWE 3JP
IGO1207,01/24/2014 12:51:57,,PJP YWS 3KJ
SEP2294,01/24/2014 12:51:59,,HB 
SEP2295,01/24/2014 12:52:02,,RLADA
SEP2296,01/24/2014 12:52:08,,SAS
SEP2297,01/24/2014 12:52:11,,FFO
SEP2298,01/24/2014 12:52:31,,HC F
SEP2299,01/24/2014 12:52:32,,FFO
SEP2300,01/24/2014 12:52:33,,SAS
SEP2301,01/24/2014 12:52:39,,FFO
SEP2302,01/24/2014 12:52:46,,FAVDU
SEP2303,01/24/2014 12:52:47,,FFO
SEP2304,01/24/2014 12:52:49,,SAS
SEP2305,01/24/2014 12:52:53,,YWM
SEP2306,01/24/2014 12:52:55,,XAADUVE
SEP2307,01/24/2014 12:53:03,,XBBDADTLO
IGO1208,01/24/2014 12:53:08,,PFY YWW
SEP2308,01/24/2014 12:53:11,,FAADA
SEP2309,01/24/2014 12:53:13,,FLAVE
SEP2310,01/24/2014 12:53:15,,FLADU
SEP2311,01/24/2014 12:53:17,,FLADA
SEP2312,01/24/2014 12:53:20,,FAADT
SEP2313,01/24/2014 12:53:21,,AALO
SEP2314,01/24/2014 12:53:27,,HOCACTUS
SEP2315,01/24/2014 12:53:29,,FFO
SEP2316,01/24/2014 12:53:35,,AMMDTLO D
SEP2317,01/24/2014 12:53:47,,AEM D
SEP2318,01/24/2014 12:53:47,,FFO
SEP2319,01/24/2014 12:53:51,,RMMDT
SEP2320,01/24/2014 12:54:15,,FFO
SEP2321,01/24/2014 12:54:17,,RMODT
SEP2322,01/24/2014 12:54:18,,RAADA
SEP2323,01/24/2014 12:54:23,,FAVDA
SEP2324,01/24/2014 12:54:26,,FFTDT
SEP2325,01/24/2014 12:54:34,,FFO
SEP2326,01/24/2014 12:54:36,,RAADU
SEP2327,01/24/2014 12:54:37,,FAVDU
SEP2328,01/24/2014 12:54:38,,SAS
SEP2329,01/24/2014 12:54:42,,RLADT
SEP2330,01/24/2014 12:54:47,,FAVDU
SEP2331,01/24/2014 12:54:50,,RLADU
SEP2332,01/24/2014 12:54:55,,SAM
SEP2333,01/24/2014 12:55:00,,RLBDU
SEP2334,01/24/2014 12:55:06,,RFTDA
SEP2335,01/24/2014 12:55:09,,RAAVE
SEP2336,01/24/2014 12:55:15,,SAM
SEP2337,01/24/2014 12:55:27,,RLAVE
SEP2338,01/24/2014 12:55:28,,YWM/SF
SEP2339,01/24/2014 12:55:29,,XHHDA
SEP2340,01/24/2014 12:55:31,,XAALO
SEP2341,01/24/2014 12:55:34,,XBBDTDG
IGO1209,01/24/2014 12:55:35,,AVEVEDU
SEP2342,01/24/2014 12:55:44,,RLBVE
SEP2343,01/24/2014 12:55:45,,RLADA
SEP2344,01/24/2014 12:55:56,,HB
SEP2345,01/24/2014 12:55:58,,SAM
SEP2346,01/24/2014 12:55:59,,SAS
SEP2347,01/24/2014 12:56:13,,RFTLO
SEP2348,01/24/2014 12:56:28,,RABDP
SEP2349,01/24/2014 12:56:28,,HB
IGO1210,01/24/2014 12:56:29,,PD YWS 3DUVE
SEP2350,01/24/2014 12:56:30,,FAVDP
SEP2351,01/24/2014 12:56:58,,HL
SEP2352,01/24/2014 12:57:01,,AMMDADT D
SEP2353,01/24/2014 12:57:14,,RLB
SEP2354,01/24/2014 12:57:16,,FAADT
SEP2355,01/24/2014 12:57:18,,FAADA
SEP2356,01/24/2014 12:57:45,,FLBDP
SEP2357,01/24/2014 12:57:47,,FFTDT
SEP2358,01/24/2014 12:57:57,,RMMDT
SEP2359,01/24/2014 12:57:58,,YSM
SEP2360,01/24/2014 12:58:01,,XHHDT
SEP2361,01/24/2014 12:58:05,,XAADA
SEP2362,01/24/2014 12:58:10,,XBBLO
SEP2363,01/24/2014 12:58:20,,XCCDPAJ
SEP2364,01/24/2014 12:58:22,,XCCDU
SEP2365,01/24/2014 12:58:35,,RMODT
SEP2366,01/24/2014 12:58:40,,SAS
SEP2367,01/24/2014 12:58:57,,AMMDTDA FAV
SEP2368,01/24/2014 12:59:00,,SAS
SEP2369,01/24/2014 12:59:20,,HS KBBKB
SEP2370,01/24/2014 12:59:21,,FFO
SEP2371,01/24/2014 12:59:47,,HC BIBBBD
SEP2372,01/24/2014 12:59:55,,AMIDTDA
SEP2373,01/24/2014 12:59:57,,AMMDADT
SEP2374,01/24/2014 12:59:58,,FFO
SEP2375,01/24/2014 13:00:07,,FMIDA
SEP2376,01/24/2014 13:00:09,,FFO
SEP2377,01/24/2014 13:00:13,,RABDU
SEP2378,01/24/2014 13:00:22,,FFPDA
SEP2379,01/24/2014 13:00:26,,RGNDA
SEP2380,01/24/2014 13:00:31,,YWW/SF
SEP2381,01/24/2014 13:00:32,,XHHDA
SEP2382,01/24/2014 13:00:34,,XHHDT
SEP2383,01/24/2014 13:00:37,,XBBDULO
SEP2384,01/24/2014 13:00:41,,CCDP
SEP2385,01/24/2014 13:00:44,,FFIDA
SEP2386,01/24/2014 13:01:04,,CI WH STICKS WH FINGER IN DA NOSE
SEP2387,01/24/2014 13:01:07,,RMMDT
SEP2388,01/24/2014 13:01:09,,AMIDADT
SEP2389,01/24/2014 13:01:24,,RMMDA
SEP2390,01/24/2014 13:01:26,,RMODA
SEP2391,01/24/2014 13:01:46,,RABFN
SEP2392,01/24/2014 13:01:51,,AMMDADT D
IGO1211,01/24/2014 13:01:51,,PQH YWS 2AJ 3FYDP
SEP2393,01/24/2014 13:02:08,,RMODT
SEP2394,01/24/2014 13:02:16,,FFTDA
SEP2395,01/24/2014 13:02:32,,FMIDA
SEP2396,01/24/2014 13:02:33,,RMMDA
SEP2397,01/24/2014 13:02:48,,RABVE
SEP2398,01/24/2014 13:02:49,,RMODA
SEP2399,01/24/2014 13:02:53,,YWW/SF
SEP2400,01/24/2014 13:02:55,,XHHDADT
SEP2401,01/24/2014 13:03:00,,XBBVEFNLO
SEP2402,01/24/2014 13:03:17,,XCCDUON
SEP2403,01/24/2014 13:03:38,,RLADT
SEP2404,01/24/2014 13:03:49,,AESQHDQ D
SEP2405,01/24/2014 13:04:01,,FITDT
SEP2406,01/24/2014 13:04:03,,FVYDT
SEP2407,01/24/2014 13:04:13,,AGTDTQH/DQ
SEP2408,01/24/2014 13:04:14,,FFO
SEP2409,01/24/2014 13:04:22,,RLBLO
SEP2410,01/24/2014 13:04:24,,FFO
SEP2411,01/24/2014 13:04:36,,FAVDQ/QH
SEP2412,01/24/2014 13:04:40,,AEUQH FAV
SEP2413,01/24/2014 13:04:44,,**IGO DICT
SEP2414,01/24/2014 13:04:55,,SAS
SEP2415,01/24/2014 13:05:00,,RLBDT
SEP2416,01/24/2014 13:05:07,,FLADA
SEP2417,01/24/2014 13:05:09,,FAAVE
SEP2418,01/24/2014 13:05:10,,FABDT
SEP2419,01/24/2014 13:05:12,,FABLO
SEP2420,01/24/2014 13:05:15,,HB
SEP2421,01/24/2014 13:05:18,,RFTVE
SEP2422,01/24/2014 13:05:24,,YSP
SEP2423,01/24/2014 13:05:28,,XHHVE
SEP2424,01/24/2014 13:05:39,,XBBLODUONDTDA
SEP2425,01/24/2014 13:05:45,,RLBDU
SEP2426,01/24/2014 13:05:50,,HB
SEP2427,01/24/2014 13:06:03,,HC BB
SEP2428,01/24/2014 13:06:04,,FLAVE
SEP2429,01/24/2014 13:06:07,,HS
SEP2430,01/24/2014 13:06:09,,RAAVE
SEP2431,01/24/2014 13:06:15,,HC F
SEP2432,01/24/2014 13:06:17,,RLAVE
SEP2433,01/24/2014 13:06:25,,HC 
SEP2434,01/24/2014 13:06:26,,RLBDT
SEP2435,01/24/2014 13:06:35,,HC B
SEP2436,01/24/2014 13:06:40,,AVYQMXX FAV
SEP2437,01/24/2014 13:06:43,,RLBON
SEP2438,01/24/2014 13:06:46,,RLBON
SEP2439,01/24/2014 13:06:47,,SAS
SEP2440,01/24/2014 13:06:48,,FFO
SEP2441,01/24/2014 13:07:02,,HS BD
SEP2442,01/24/2014 13:07:12,,RLBDA
SEP2443,01/24/2014 13:07:44,,SUR
IGO1212,01/24/2014 13:07:52,,YWS
IGO1213,01/24/2014 13:07:57,,XBBLO
SEP2444,01/24/2014 13:08:00,,**IGO PSION TO FINISH
IGO1214,01/24/2014 13:08:10,,XCCDG
IGO1215,01/24/2014 13:08:12,,FABQM
IGO1216,01/24/2014 13:08:14,,FLBQM
IGO1217,01/24/2014 13:08:15,,OVP
IGO1218,01/24/2014 13:08:20,,*N* PICKEDUP FOLLOW
IGO1219,01/24/2014 13:08:30,,RABQM
IGO1220,01/24/2014 13:08:34,,FABJP
IGO1221,01/24/2014 13:08:49,,RAAJP
IGO1222,01/24/2014 13:08:54,,FFSJP
IGO1223,01/24/2014 13:08:59,,FMMJP
IGO1224,01/24/2014 13:09:17,,FMOJP
IGO1225,01/24/2014 13:09:20,,RFSJP
IGO1226,01/24/2014 13:09:38,,HL
IGO1227,01/24/2014 13:09:40,,RLAJP
IGO1228,01/24/2014 13:09:43,,FAAJP
IGO1229,01/24/2014 13:09:46,,FLBQM
IGO1230,01/24/2014 13:09:49,,FLAJP
IGO1231,01/24/2014 13:10:03,,MLBJP
IGO1232,01/24/2014 13:10:17,,FABDA
IGO1233,01/24/2014 13:10:18,,FABON
IGO1234,01/24/2014 13:10:20,,FAB
IGO1235,01/24/2014 13:10:21,,FAADA
IGO1236,01/24/2014 13:10:24,,FFPDA
IGO1237,01/24/2014 13:10:25,,YSF
IGO1238,01/24/2014 13:10:25,,XHHDA
IGO1239,01/24/2014 13:10:25,,XBBONDUFN
IGO1240,01/24/2014 13:10:25,,XCCVE
IGO1241,01/24/2014 13:10:34,,*N* FABFN ASO
IGO1242,01/24/2014 13:10:39,,RMMDA
IGO1243,01/24/2014 13:10:43,,FINWH WT
IGO1244,01/24/2014 13:10:47,,*DA WT
IGO1245,01/24/2014 13:10:54,,**RIGHT AFTER Y
IGO1246,01/24/2014 13:10:55,,RAADU
IGO1247,01/24/2014 13:11:05,,RAADP
IGO1248,01/24/2014 13:11:14,,AMMONFN D
IGO1249,01/24/2014 13:11:16,,RMODA
IGO1250,01/24/2014 13:11:29,,FISDA
IGO1251,01/24/2014 13:11:34,,AMIONDA
IGO1252,01/24/2014 13:11:36,,AMMONDA
IGO1253,01/24/2014 13:11:38,,RLBDU
IGO1254,01/24/2014 13:11:40,,RLBDP
IGO1255,01/24/2014 13:11:42,,RABFN
IGO1256,01/24/2014 13:11:44,,RAAFN
IGO1257,01/24/2014 13:12:00,,HS B
IGO1258,01/24/2014 13:12:03,,RLAFN
IGO1259,01/24/2014 13:12:04,,RLBFN
IGO1260,01/24/2014 13:12:11,,RLBON
IGO1261,01/24/2014 13:12:13,,RAAVE
IGO1262,01/24/2014 13:12:19,,FFIVE
IGO1263,01/24/2014 13:12:24,,FFSVE
IGO1264,01/24/2014 13:12:31,,FLADA
IGO1265,01/24/2014 13:12:32,,RLAVE
IGO1266,01/24/2014 13:12:45,,RLBVE
IGO1267,01/24/2014 13:12:47,,FABON
IGO1268,01/24/2014 13:12:52,,FLBDA
IGO1269,01/24/2014 13:12:55,,YWS
IGO1270,01/24/2014 13:12:56,,RABDA
IGO1271,01/24/2014 13:13:02,,XBBDAON
IGO1272,01/24/2014 13:13:02,,FFO
IGO1273,01/24/2014 13:13:04,,RAADA
IGO1274,01/24/2014 13:13:19,,RLBDA
IGO1275,01/24/2014 13:13:25,,RABX3
IGO1276,01/24/2014 13:13:27,,FLBON
IGO1277,01/24/2014 13:13:28,,FLBX3
IGO1278,01/24/2014 13:13:31,,FFO
IGO1279,01/24/2014 13:13:36,,HB
IGO1280,01/24/2014 13:13:38,,RABUB
IGO1281,01/24/2014 13:13:43,,RAAUB
IGO1282,01/24/2014 13:13:47,,RFIUB
IGO1283,01/24/2014 13:13:49,,RVTUB
IGO1284,01/24/2014 13:13:51,,FFO
IGO1285,01/24/2014 13:13:58,,HC K
IGO1286,01/24/2014 13:14:02,,RCIUB BK
IGO1287,01/24/2014 13:14:04,,RAALO
IGO1288,01/24/2014 13:14:06,,*X3=LO
IGO1289,01/24/2014 13:14:13,,FLBON
IGO1290,01/24/2014 13:14:15,,RLAUB
IGO1291,01/24/2014 13:14:17,,RLBUB
IGO1292,01/24/2014 13:14:59,,RABXM
IGO1293,01/24/2014 13:15:01,,FLBLO
IGO1294,01/24/2014 13:15:03,,RLBXM
IGO1295,01/24/2014 13:15:23,,YTT
IGO1296,01/24/2014 13:15:31,,XBBXJ
IGO1297,01/24/2014 13:15:41,,HL
IGO1298,01/24/2014 13:15:51,,*XJ=FN
IGO1299,01/24/2014 13:15:59,,OVP
IGO1300,01/24/2014 13:16:09,,*XM=KJ
IGO1301,01/24/2014 13:16:19,,IVP
IGO1302,01/24/2014 13:16:20,,FABUB
IGO1303,01/24/2014 13:16:21,,FAAUB
IGO1304,01/24/2014 13:16:22,,RLAUB
IGO1305,01/24/2014 13:16:25,,FAAUB
IGO1306,01/24/2014 13:16:29,,FABDU
IGO1307,01/24/2014 13:16:33,,FABDT
IGO1308,01/24/2014 13:16:44,,FLAUB
IGO1309,01/24/2014 13:16:50,,FLBDU
IGO1310,01/24/2014 13:16:52,,FLBDT
IGO1311,01/24/2014 13:16:57,,FLBUB
IGO1312,01/24/2014 13:17:07,,RABXJ
IGO1313,01/24/2014 13:17:32,,C MIMSSING PROXXES HERE
IGO1314,01/24/2014 13:17:47,,*N* RABXJ FABPV FLAPV 
IGO1315,01/24/2014 13:17:54,,*XJ=VE DP
IGO1316,01/24/2014 13:18:03,,AHKDUOONC
